order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
89472,cd894ea3-2981-4d8e-b228-f5416ca33b03,Beauty,92.05,2,2025-01-22,South America,Cash,9,0,3.0,0,184.1
89473,cb29f4a7-1e2d-49e2-b146-b8e3631693d4,Automotive,62.58,5,2024-02-08,Europe,BankTransfer,1,0,4.2,15,265.96
89474,81e3fe78-aed4-45de-874c-8ac9199aae89,Toys,61.44,4,2025-06-07,Africa,Cash,9,0,4.3,5,233.47
89475,8d6c6e4f-1696-4fc5-a96e-c6492f221303,Automotive,435.75,4,2024-08-02,Africa,CreditCard,5,0,3.3,0,1743.0
89476,1504e282-522a-41a5-b39d-782b7712121d,Electronics,285.02,4,2024-02-02,North America,Cash,5,0,3.8,10,1026.07
89477,feee771d-1602-40df-8d40-d697642dac8a,Electronics,22.52,5,2024-06-18,North America,PayPal,7,0,4.5,10,101.34
89478,0b4a640d-089a-4522-8e7c-17d2b4a838ae,Electronics,28.93,1,2024-08-07,Oceania,BankTransfer,7,0,2.5,0,28.93
89479,48418989-6b65-4f55-a864-328a2fab43f2,Automotive,85.93,2,2024-10-20,Asia,Cash,2,0,3.0,5,163.27
89480,73d1a9c7-c40f-40f5-8c2b-717ad7e00483,Automotive,178.27200000000002,4,2025-11-25,South America,BankTransfer,9,0,2.7,0,713.09
89481,a7c5009c-76c9-4d5b-a328-098fada7d0e0,Electronics,394.57,5,2023-07-02,Asia,BankTransfer,8,0,3.2,20,1578.28
89482,0afae559-a0d0-4b61-9312-738ddc75fb19,Fashion,382.83,2,2025-06-03,Oceania,BankTransfer,9,0,4.7,5,727.38
89483,2999f793-26ca-489d-8e0f-91082df70d7f,Home,374.21,3,2025-06-13,Europe,CreditCard,6,0,4.7,0,1122.63
89484,461e5bd0-7762-4057-a06d-779296ae2fcf,Sports,14.29,1,2023-02-13,South America,CreditCard,9,0,3.7,5,13.58
89485,17eb7934-dc56-44a7-8753-ed37f4c60aea,Sports,247.79,4,2023-02-14,Africa,BankTransfer,8,0,2.9,0,991.16
89486,684dde47-d968-45f2-999b-99dc40e56115,Automotive,400.81,1,2025-06-16,South America,CreditCard,5,0,2.1,15,340.69
89487,93845c6f-685b-4e30-80e2-d4c2bcfd45b6,Home,439.67,3,2023-05-27,Europe,Cash,3,0,4.7,0,1319.01
89488,748fa014-84d0-4972-9db6-31cccad3f24c,Sports,179.33,3,2024-12-15,Oceania,Cash,5,0,4.6,0,537.99
89489,45994ff5-6524-47fd-b511-d4ce45a399a2,Home,431.49,2,2023-01-31,Asia,Cash,3,0,2.1,0,862.98
89490,78111578-0c27-4a84-b4e9-bf62404b6a4d,Automotive,396.35,4,2024-08-15,Europe,CreditCard,9,0,2.9,5,1506.13
89491,2d62d320-10b9-4e06-aaaa-ad8762d1cf39,Electronics,52.09,2,2024-09-27,Europe,BankTransfer,3,0,4.8,5,98.97
89492,3ebdb646-fb03-44a9-be27-e65fe0c42af0,Automotive,15.38,5,2024-07-03,Africa,BankTransfer,7,0,2.1,0,76.9
89493,78a16239-b4e6-432a-8ec6-84779e063ec5,Fashion,485.19,5,2023-10-16,North America,BankTransfer,8,0,2.3,0,2425.95
89494,d4abfa11-da19-4115-9feb-3fd1a323c371,Toys,498.17,3,2023-10-09,North America,PayPal,2,0,4.7,10,1345.06
89495,9da68779-0b7a-47e8-ab06-385462457f3e,Automotive,392.94000000000005,5,2024-11-11,Oceania,CreditCard,4,0,2.1,0,1964.7
89496,48530a7b-a79e-45b0-8de1-3e249232961c,Beauty,286.52,2,2025-09-17,Oceania,Cash,4,1,3.3,15,487.08
89497,95bd9dc3-d159-43f1-b55b-ecdaf0efa2e2,Fashion,224.19,5,2023-01-04,Asia,CreditCard,4,0,3.3,5,1064.9
89498,03ad6125-9407-497e-8f98-30f0e6c4a2ec,Home,305.58,3,2023-02-23,Oceania,CreditCard,6,0,3.8,10,825.07
89499,1a386765-9b88-40df-8719-1f0264566ea5,Sports,62.55,2,2023-01-07,South America,BankTransfer,8,0,4.8,0,125.1
89500,4853a4eb-94be-4820-af3c-911767580593,Sports,275.0,3,2025-04-08,South America,CreditCard,2,0,4.1,15,701.25
89501,2b8fc387-9419-4ec6-9d85-2c7c809fef22,Automotive,250.37,2,2024-01-10,Europe,PayPal,9,0,3.2,5,475.7
89502,029fcb2d-1d9b-40f6-8d17-fb98c7b85041,Beauty,292.24,4,2025-02-19,Asia,BankTransfer,3,0,3.4,5,1110.51
89503,645ebed7-4eb8-4919-af0a-ca3cd7481eec,Beauty,250.67,4,2023-12-24,Africa,Cash,6,0,2.2,0,1002.68
89504,86d39974-0fa9-494f-bc9b-8be2807eb120,Fashion,86.57,3,2023-10-24,Europe,CreditCard,7,0,3.3,0,259.71
89505,02f5766c-8474-43cd-b4e3-f8114ee711b2,Fashion,221.69,4,2023-07-25,Europe,CreditCard,5,0,4.9,10,798.08
89506,4a59942b-368c-4bfd-971d-a7af8cb32c8f,Sports,208.96,5,2024-01-16,South America,BankTransfer,3,0,4.3,10,940.32
89507,9e7b7506-9526-4c4e-9245-56573609d23b,Toys,164.92,5,2023-03-13,Oceania,CreditCard,5,0,2.2,5,783.37
89508,4a3518b3-c9dd-4d8a-8c2d-9c5f75165a37,Fashion,109.64,1,2024-01-08,South America,PayPal,4,0,3.3,0,109.64
89509,15fb94f9-16b6-4410-8850-fc5ca94d356e,Home,7.81,2,2023-05-23,Asia,BankTransfer,1,0,4.5,5,14.84
89510,52687ba3-17cf-45de-86b6-5c4c4b5c9c5a,Electronics,193.18,3,2023-07-15,South America,CreditCard,5,0,2.5,5,550.56
89511,f3b8ae0b-11bd-460f-af85-c21d14a08f78,Automotive,170.96,4,2023-01-10,Europe,Cash,1,0,2.8,5,649.65
89512,9536a0a2-492f-49dc-a848-8770cbc5b513,Home,29.84,2,2024-05-04,Europe,PayPal,7,0,2.5,0,59.68
89513,6a66704f-6f7c-46b7-b5c1-65fadfd1a204,Toys,426.03,5,2025-07-14,North America,CreditCard,5,0,2.3,10,1917.13
89514,e7567985-6eba-4518-91cf-64a5c76fd5ab,Beauty,77.84,3,2025-01-10,Europe,Cash,9,0,4.8,0,233.52
89515,5756a223-a5ec-4a29-866f-8f207aae0cb2,Home,302.61,2,2024-03-13,North America,Cash,3,0,2.2,20,484.18
89516,19c0d8ae-fbab-49f8-b5b9-737f945e82dd,Beauty,259.038,4,2024-11-17,Europe,BankTransfer,6,0,2.7,15,880.73
89517,67ee10fb-6822-4551-b705-cdc9c30f32ad,Automotive,344.952,3,2025-11-11,North America,PayPal,5,1,2.8,10,931.37
89518,64e3f5fc-24e8-46ce-95c2-d628121ccedc,Automotive,287.39,1,2023-08-08,Africa,CreditCard,6,0,2.4,0,287.39
89519,b3d43d6a-60bb-44b2-b3e4-71ffcbf5fbdd,Beauty,41.06,4,2025-12-11,Africa,CreditCard,6,0,3.0,10,147.82
89520,2c1b5208-98be-4419-9d13-c37dba144430,Electronics,341.21,2,2023-12-19,Europe,BankTransfer,5,0,4.7,5,648.3
89521,b46a31c1-e60c-4fce-8984-9760338eea10,Beauty,336.31,4,2023-03-05,Asia,PayPal,2,0,4.2,10,1210.72
89522,da58730a-1799-4f90-a9a9-a2efe885f9f3,Beauty,236.14,5,2024-08-20,Oceania,BankTransfer,1,0,3.7,0,1180.7
89523,bdb58b8f-3239-43b7-853f-0f3327f2470b,Beauty,204.498,2,2023-11-28,Africa,Cash,7,0,2.8,15,347.65
89524,db5a4f60-b35a-440e-921c-5180ff7b8c18,Automotive,33.06,4,2024-05-12,Africa,BankTransfer,6,0,4.1,10,119.02
89525,ace3b3d0-2499-40e0-82d8-018cd217c8f8,Electronics,228.41,1,2023-05-14,Africa,Cash,2,0,4.4,5,216.99
89526,f98b627b-31b1-4dce-8d30-e8a10a500c81,Automotive,173.44,1,2023-06-06,Europe,CreditCard,6,0,2.7,10,156.1
89527,4c335aab-6035-451a-b70e-32d60435e549,Toys,247.61,1,2024-03-28,Asia,BankTransfer,5,0,4.6,0,247.61
89528,f8bcc178-55a0-4379-91c9-e9c407356a0b,Toys,435.38,4,2023-03-19,Europe,CreditCard,2,0,4.1,20,1393.22
89529,3112abaf-1204-40bd-9851-86fff47dfd0b,Home,425.83,5,2023-10-03,Oceania,CreditCard,7,0,4.8,0,2129.15
89530,94ce48ef-37ba-46f1-a380-060eb391bb2f,Electronics,290.69,5,2023-12-19,Europe,PayPal,3,0,3.7,15,1235.43
89531,5aba3b70-a298-408b-8034-84ed240d0f3e,Sports,250.84,2,2023-10-13,Europe,PayPal,1,0,3.2,5,476.6
89532,cf9357b9-060f-4fa3-b519-0d917625b2c5,Fashion,224.51,4,2025-09-13,North America,PayPal,1,0,2.3,15,763.33
89533,85d49a9f-e4f0-49ac-ba3b-c6ebce44d7e6,Fashion,95.26,1,2024-06-19,North America,BankTransfer,8,1,3.0,0,95.26
89534,d4901ba0-4fdb-4da2-8cb3-a74080069de5,Fashion,365.75,4,2025-12-26,South America,BankTransfer,9,0,3.3,10,1316.7
89535,bb0b9ffd-f735-4d99-a637-54a9efbdc8bb,Toys,178.21,2,2023-06-24,Europe,Cash,6,0,4.8,10,320.78
89536,c50a5302-c12c-4b54-8ccf-9dc3694fed22,Home,425.66,2,2025-05-12,Africa,PayPal,7,0,4.9,0,851.32
89537,0545adf8-2b5f-492b-ab0e-08c0fd5a24e3,Toys,452.83,2,2024-03-25,Asia,CreditCard,9,0,3.5,0,905.66
89538,184ed2a2-69cc-48b1-bfbc-faa55a723dc5,Beauty,240.993,4,2025-11-28,Europe,Cash,4,1,2.5,0,963.97
89539,61301d1a-436a-4a51-a1c6-6c7c23c51d28,Beauty,35.136,2,2023-11-23,Asia,BankTransfer,8,0,4.5,15,59.73
89540,490bb7ec-ab4b-47a3-94ee-446967e902d9,Home,446.05,5,2023-05-14,Oceania,CreditCard,2,0,3.9,0,2230.25
89541,f06abe39-43fe-484b-8ce9-cfa5b2b9d864,Beauty,307.08,4,2025-02-09,Asia,Cash,8,0,4.4,10,1105.49
89542,a7d19c16-51d5-488d-b1e7-78a23eaceef1,Sports,102.0,4,2025-12-09,South America,PayPal,6,0,4.1,5,387.6
89543,d50ea604-416a-4b6d-9d8c-be0c013d5d4b,Fashion,428.01,2,2023-08-27,Oceania,Cash,5,0,2.2,0,856.02
89544,c4f30fb2-688f-4e3b-8d24-dd828c4f8fc9,Home,168.45,5,2025-12-14,Africa,CreditCard,8,0,3.3,0,842.25
89545,ed6dc83b-6d6a-4b4d-a7a7-dbb630768858,Electronics,171.64,1,2023-06-16,Asia,Cash,5,0,2.2,10,154.48
89546,b123722e-d46a-4f82-9564-96403d51a14b,Sports,246.16,4,2025-06-17,Asia,Cash,6,0,2.3,0,984.64
89547,390d3198-6cd0-4d88-a6fa-396be5095f29,Sports,443.62,1,2023-01-24,Europe,CreditCard,5,0,3.8,0,443.62
89548,f35e8175-c0bb-45c3-bb45-44a28b9a4a5c,Home,481.09,4,2023-05-21,Oceania,CreditCard,3,0,3.9,15,1635.71
89549,e5feda36-ba8c-42c5-a696-3fb95d289da0,Automotive,243.38,2,2023-02-27,Africa,Cash,5,0,3.9,0,486.76
89550,a28429e0-b1a3-4a23-9273-6315d55c8591,Beauty,228.28,2,2025-08-07,Africa,Cash,6,0,2.9,5,433.73
89551,82902f12-e1c6-43ef-b763-f7ca6c50eaac,Beauty,100.61,3,2024-02-27,Oceania,CreditCard,8,0,3.7,0,301.83
89552,450fe18d-0ca7-4524-9194-520002d7d167,Home,37.85,5,2024-06-23,Europe,PayPal,5,0,2.1,20,151.4
89553,a5b5f236-f2ef-49cd-9422-9deff97c278e,Electronics,312.39,5,2023-10-13,South America,CreditCard,3,0,3.3,0,1561.95
89554,111e9761-f52a-48c6-83b4-bc8eb67dec43,Automotive,97.59,3,2024-02-08,Oceania,BankTransfer,8,0,2.1,10,263.49
89555,846d8e6c-688a-41c5-9b0f-f1db0a42a9aa,Beauty,103.37,1,2023-09-24,Africa,CreditCard,2,0,2.2,0,103.37
89556,54da609d-1883-489f-a512-e539e57a1411,Electronics,271.44,3,2025-12-10,South America,CreditCard,1,0,3.3,5,773.6
89557,7f2fc82b-48a3-4dbd-afb5-7680a01d5228,Fashion,449.52,1,2025-08-23,Asia,PayPal,6,0,2.8,5,427.04
89558,33fab989-1270-4b04-bda9-404c076a42fc,Automotive,239.05,5,2023-09-01,South America,CreditCard,5,0,4.7,20,956.2
89559,d95dd58e-edaa-419d-a472-6585139b7bbd,Electronics,437.24,1,2023-01-03,Europe,BankTransfer,4,0,2.0,10,393.52
89560,04a23d16-484b-4f36-a37b-fa4c674136db,Automotive,410.04,5,2023-09-05,South America,PayPal,3,0,2.8,5,1947.69
89561,9883a421-bbbc-4056-a276-c421fb1b7dee,Sports,167.74,5,2023-10-30,Europe,BankTransfer,8,0,4.5,0,838.7
89562,29ea94d6-250e-405d-98bb-2c7e96a6e886,Automotive,73.89,5,2025-10-07,Africa,BankTransfer,3,0,2.1,5,350.98
89563,189e178f-1246-4f76-b817-48e09a01055f,Toys,357.73,2,2023-05-04,North America,Cash,9,0,4.7,10,643.91
89564,884f5ec9-ca25-4b53-888b-f1e815007b5b,Beauty,354.22,4,2023-12-02,Europe,CreditCard,4,0,4.4,0,1416.88
89565,a7cb49ab-c272-4d20-87be-bc63f89f4f39,Electronics,210.681,4,2023-11-13,North America,Cash,7,0,2.2,5,800.59
89566,dadf8393-3193-4f18-aa0f-5cc15e3d1e83,Automotive,364.14,4,2023-05-07,Europe,Cash,8,0,4.7,0,1456.56
89567,3c46cc93-ca6e-41ae-b89e-b0468e54265c,Automotive,80.79,3,2023-02-15,Oceania,Cash,6,0,3.2,0,242.37
89568,2541121d-35c8-4778-9193-7100c1a51e89,Electronics,179.37,3,2024-12-14,North America,PayPal,3,1,4.3,0,538.11
89569,7fa2c387-c400-4441-8d5a-8977cac09c35,Automotive,411.32,3,2025-04-26,North America,PayPal,9,0,4.5,0,1233.96
89570,62f13cc8-29af-4645-9c25-8de9407f0eb2,Automotive,271.69,3,2023-05-25,Africa,CreditCard,5,0,2.3,0,815.07
89571,64e4a914-1567-4555-bfc9-b0df48f261ad,Beauty,207.71,5,2025-05-05,Oceania,Cash,9,0,4.2,20,830.84
89572,dbdf6a7b-f83a-4690-bac0-73b813b54446,Fashion,367.53,1,2025-01-01,Oceania,Cash,9,0,4.2,5,349.15
89573,4e5a1a19-abb3-471c-9c02-30d35b90ba28,Electronics,89.75,2,2024-03-02,North America,Cash,5,0,3.7,5,170.52
89574,dd126974-7545-44d3-879c-9d9dcde1e1d2,Fashion,386.75,3,2023-06-30,South America,CreditCard,1,0,4.7,0,1160.25
89575,840ea0d8-cb29-47e2-b5d3-d70c8087bbca,Sports,304.61,1,2024-10-18,Oceania,Cash,5,0,3.2,0,304.61
89576,baec5a46-461f-4dbc-93d2-d378d4b2798b,Toys,289.161,3,2024-11-09,South America,BankTransfer,6,0,2.6,0,867.48
89577,7f39a07a-94c4-4499-90a2-7c2c251faf10,Automotive,16.19,5,2023-09-02,Europe,CreditCard,8,0,4.6,0,80.95
89578,38a08d59-8929-484e-9c34-0d675d0126fc,Home,40.88,1,2023-10-01,Africa,PayPal,4,0,3.6,0,40.88
89579,a54cb1b2-338c-4a07-bc93-7451ad46c2d2,Fashion,186.48,5,2023-07-02,Asia,BankTransfer,6,0,4.0,0,932.4
89580,18ff6cc8-90ed-4f9a-89c8-b1dd37a3748b,Beauty,369.84,4,2025-07-31,North America,CreditCard,1,0,3.9,0,1479.36
89581,7a354a74-c585-4f9f-a38a-a2f5362d335f,Electronics,480.67,3,2024-10-24,Oceania,BankTransfer,8,0,4.2,0,1442.01
89582,11c65de2-b25a-49dc-98cb-f664b66bf389,Home,376.41,3,2023-03-20,Oceania,CreditCard,7,0,2.8,5,1072.77
89583,2bb04436-ca6f-4288-b0aa-6d9e934d4005,Toys,220.89,3,2025-09-13,Oceania,CreditCard,6,0,2.3,0,662.67
89584,ad62f297-dffd-42a7-8492-8555182b11ba,Sports,394.7,2,2023-04-11,Africa,BankTransfer,3,0,4.2,0,789.4
89585,b4375349-19cf-41dc-a9ae-1d1f5d219415,Fashion,366.08,2,2023-06-09,Oceania,CreditCard,5,0,4.6,15,622.34
89586,b1629956-8833-4f0c-8af0-d71b81cd0a4d,Sports,359.79,2,2024-09-25,Africa,CreditCard,3,0,3.8,20,575.66
89587,b8df98a5-b564-4dac-bff8-0692d760e40b,Toys,381.72,5,2024-01-09,Europe,BankTransfer,7,0,2.2,10,1717.74
89588,5e77904f-b56e-4800-8260-9557ea2aa546,Toys,419.69,2,2023-10-16,North America,Cash,6,0,2.9,0,839.38
89589,9bb75963-5fc7-4e59-aee2-02a161528451,Fashion,62.4,4,2024-04-10,North America,CreditCard,8,0,4.8,0,249.6
89590,da4741db-9264-4f19-944a-caff59944ce2,Toys,277.79,5,2025-06-04,South America,BankTransfer,1,0,3.4,10,1250.06
89591,72d4b807-9862-45fa-bfe3-6e1156172374,Automotive,42.53,2,2023-07-26,South America,PayPal,1,0,4.0,5,80.81
89592,86b4b5cc-14d2-440a-83c6-a9dcbd7e1236,Home,392.94,2,2023-06-04,Asia,BankTransfer,3,0,2.1,0,785.88
89593,8a9a5396-9631-48e0-97b1-3a5ad337e0a2,Toys,362.55,4,2023-07-19,Europe,BankTransfer,4,0,3.4,0,1450.2
89594,aa16c1a5-211b-44f8-9b24-91acf4b8ba84,Home,187.85,4,2023-12-22,Africa,BankTransfer,3,0,3.0,5,713.83
89595,1c78d2e8-9765-47d2-8997-a211e7837f61,Beauty,350.24,1,2025-09-23,Oceania,BankTransfer,1,0,2.7,15,297.7
89596,2d93f812-7b69-4d3f-a787-b5ad05a44645,Toys,193.91,5,2024-08-13,South America,BankTransfer,9,0,3.6,0,969.55
89597,e0b9a3d5-9820-45f0-9b0a-bda0b8f45800,Electronics,284.63,2,2023-04-12,North America,PayPal,9,0,2.8,0,569.26
89598,5bef52f9-19c2-41ea-b1e5-7e6d5ca36044,Home,29.81,3,2024-09-16,Europe,Cash,1,0,3.1,0,89.43
89599,292fa603-1ab7-4eec-b7ba-c0456f4a860f,Beauty,26.96,5,2023-07-12,North America,PayPal,1,0,2.6,0,134.8
89600,7e84d93d-17dd-4e71-83a6-95d79af54ad6,Automotive,195.96,3,2023-10-12,North America,PayPal,6,0,4.9,0,587.88
89601,8e033272-d7d3-402f-9d48-605e6c9df19d,Sports,445.41,5,2024-07-06,North America,BankTransfer,7,0,2.9,0,2227.05
89602,6a548ec6-f504-4419-8833-db41060ab75a,Home,219.75,1,2023-05-26,Oceania,BankTransfer,7,0,4.1,0,219.75
89603,1adff873-f3c4-466c-9fb6-eff210fcbacb,Sports,71.46,4,2023-06-15,North America,BankTransfer,1,0,5.0,0,285.84
89604,2621247d-fba5-46e6-be20-d108f6c089df,Beauty,386.63,5,2023-06-27,Europe,CreditCard,4,0,2.0,0,1933.15
89605,775f0b18-6510-49bc-bc48-dd70fc3c66b6,Electronics,303.36,4,2025-07-10,Oceania,BankTransfer,1,0,2.5,10,1092.1
89606,47c02337-9b13-43b2-abb3-2b83146aed1a,Electronics,200.39,4,2023-12-08,South America,PayPal,5,0,2.8,5,761.48
89607,74665d0f-62e5-4f27-93fa-ae1c80c8fff2,Automotive,405.41,2,2024-03-24,Oceania,PayPal,1,0,3.0,0,810.82
89608,f89fa022-a0e2-4132-adb1-c7e6473c218a,Sports,170.77,1,2025-01-19,North America,BankTransfer,1,0,3.8,5,162.23
89609,612ff207-4bb4-45a9-ba4f-aba327910b08,Beauty,367.4,4,2025-04-05,South America,BankTransfer,7,0,4.2,0,1469.6
89610,2c1f76b1-2a9f-4672-af66-01a763a4fa6d,Beauty,354.43,5,2025-01-24,Europe,Cash,9,0,3.9,5,1683.54
89611,5790b532-cdd3-47ac-940e-c73113e67487,Electronics,451.65,4,2025-01-03,Europe,Cash,4,0,4.0,15,1535.61
89612,f6a7be2f-bf71-4947-bbef-b35527b5062a,Electronics,19.95,5,2023-02-10,Africa,BankTransfer,3,0,2.1,10,89.78
89613,e38bfcfc-94cb-4fd9-8e76-fc8fffc238f1,Toys,70.64,2,2023-07-11,South America,Cash,5,0,4.9,0,141.28
89614,6152744f-3017-4723-ae8a-fd9439f244ee,Home,383.508,6,2024-11-20,Europe,PayPal,2,0,4.2,0,2301.05
89615,10fe6db7-6fef-474a-bf8e-9addb7834ed4,Beauty,34.3,4,2025-04-14,Oceania,PayPal,5,0,4.4,10,123.48
89616,16740cb4-404f-4093-94ee-c80c45e3f2f8,Fashion,296.83,4,2025-12-07,Asia,CreditCard,9,0,3.8,0,1187.32
89617,e0612d76-ac0b-4bf8-b674-e604f10fc8bb,Fashion,465.9,3,2025-07-16,Africa,PayPal,1,0,3.9,5,1327.81
89618,86dc9dc1-b7b0-49f5-8dea-c791a27617f7,Fashion,440.19,1,2025-09-29,Europe,PayPal,4,0,3.7,20,352.15
89619,e3e86711-b63b-4027-a4d6-0272489ba6c2,Automotive,422.253,2,2024-11-15,South America,Cash,3,0,2.4,0,844.51
89620,774ff7be-3ed6-4410-b6ba-c2b9f55da2c9,Electronics,348.58,3,2023-02-11,Africa,Cash,7,0,4.9,5,993.45
89621,8ace1fcc-0870-4596-8dfd-f975f61b0e0f,Home,104.12,4,2025-05-31,Asia,Cash,7,0,3.7,0,416.48
89622,0f4015dc-617f-47c6-8378-0f66565cee37,Fashion,56.65,2,2023-06-04,Europe,CreditCard,3,0,4.7,15,96.3
89623,461df129-5a32-431d-867f-753b355f081e,Electronics,228.825,3,2024-11-28,Asia,PayPal,1,0,2.8,15,583.5
89624,542d2f0d-1da1-40bd-8ce7-2548a4044ec1,Automotive,350.84,5,2024-12-07,North America,PayPal,8,0,4.2,0,1754.2
89625,52d8e13b-8bc3-43bc-a306-28c251f63263,Beauty,12.69,3,2023-09-23,South America,Cash,2,0,4.8,0,38.07
89626,a2c0861d-b34a-43d5-8932-2cd90d788c10,Beauty,66.56,2,2023-07-23,South America,PayPal,2,0,4.7,0,133.12
89627,0be41cf4-2822-44d6-9390-93d11fbec7c6,Beauty,15.99,5,2025-02-04,North America,CreditCard,9,0,2.5,0,79.95
89628,40887141-5985-4da5-8241-37a29a1058c5,Electronics,459.61,5,2023-10-07,South America,PayPal,3,0,3.1,0,2298.05
89629,fd010b72-d9f5-45ce-bc36-20e707b7023c,Electronics,363.231,6,2025-11-24,Africa,PayPal,6,0,2.7,5,2070.42
89630,7a0d05c5-0911-44cb-8724-ce85aaca0c6c,Home,246.07,4,2023-02-04,Oceania,BankTransfer,1,0,4.1,0,984.28
89631,bf3f32c1-ffbb-4254-8413-78ffb1ddfa84,Automotive,348.58,4,2023-03-12,Oceania,BankTransfer,7,0,3.3,20,1115.46
89632,1ba4d0ce-2fd4-490f-b372-0fea5ea383ff,Toys,475.35,1,2023-09-27,North America,CreditCard,3,0,2.4,5,451.58
89633,b5e535a5-ebe7-469e-945c-bb0afbbc0f09,Electronics,132.786,4,2025-11-08,Africa,CreditCard,4,0,4.7,15,451.47
89634,e0dd7cce-d1fe-482d-b400-662a47857283,Electronics,287.577,4,2025-11-22,South America,Cash,2,0,2.0,5,1092.79
89635,31ea8184-388e-44de-8c9a-dae4886010fb,Home,298.76,1,2023-10-27,South America,Cash,8,0,2.1,0,298.76
89636,30751db3-e2d8-460e-8af1-346aa612f7c9,Fashion,95.66,3,2024-02-23,Oceania,BankTransfer,8,1,2.9,5,272.63
89637,5c2ccedd-c699-43ee-8006-66dd04d22630,Fashion,287.226,4,2025-11-22,Oceania,PayPal,5,0,3.9,0,1148.9
89638,4bcf9a28-f506-46c2-add8-9962051c3dfd,Automotive,10.25,3,2025-06-26,Asia,PayPal,3,0,3.1,0,30.75
89639,ae06862c-9a8a-49c2-9cc6-3b2cc7043812,Automotive,40.79,4,2025-04-21,Europe,PayPal,3,0,3.1,10,146.84
89640,bc33a2d8-d078-4a2f-9735-bad9fba6a8d9,Electronics,460.36,4,2025-06-04,Africa,Cash,1,0,2.5,5,1749.37
89641,6fddbc75-4ce3-4059-9a02-4681dce15df8,Beauty,304.43,4,2023-01-15,Asia,BankTransfer,1,0,3.5,10,1095.95
89642,c081af1a-73bb-40c9-8473-3f67b3b5a0c4,Toys,345.48,5,2024-12-24,Asia,CreditCard,1,0,4.1,5,1641.03
89643,ef8d364c-f3cb-443b-9c40-ccca1545960b,Toys,158.41,5,2024-01-15,North America,PayPal,2,0,4.1,0,792.05
89644,50297f23-6a6f-4f52-aa67-3fcf0e8b01de,Toys,197.39,3,2024-09-19,North America,BankTransfer,4,1,4.4,10,532.95
89645,b927efea-015a-4944-8dfb-e47f1ca216a2,Fashion,482.86,2,2024-02-02,Africa,BankTransfer,6,0,4.6,5,917.43
89646,257a2c16-f52f-4f32-8ef8-1ad9f72d24b7,Automotive,318.64,2,2025-10-07,Asia,CreditCard,4,0,3.0,0,637.28
89647,93c2de68-4240-47e6-b29d-f77a1e3117fe,Electronics,116.48,5,2024-04-12,Oceania,Cash,2,0,3.0,0,582.4
89648,a6699c18-2417-4c4a-ab71-b44a2437d18f,Electronics,155.99,2,2023-08-14,North America,Cash,3,0,4.9,0,311.98
89649,10afbc91-23ea-46d3-bcd0-b08ac3749393,Beauty,369.4,5,2025-02-09,Asia,BankTransfer,6,0,3.1,0,1847.0
89650,c17c98ab-9221-4ee5-8b59-18b3f8096028,Home,253.95,1,2023-04-10,Oceania,CreditCard,4,1,3.0,10,228.56
89651,4891fca4-6f69-44f2-b0c4-4add3102bf2f,Toys,398.24,5,2023-03-10,Europe,PayPal,8,0,3.4,0,1991.2
89652,325d9097-9e1d-42cf-9c6d-66fb51687780,Toys,135.38,3,2025-06-03,South America,PayPal,2,0,4.1,0,406.14
89653,483e8995-bc5e-4937-8913-aefbcaa32f22,Automotive,328.47,5,2023-01-31,Europe,PayPal,7,0,3.0,0,1642.35
89654,152c25ff-7999-41b3-8fc4-6bf6fa8be9cb,Sports,61.58,5,2024-03-23,South America,PayPal,6,0,3.1,10,277.11
89655,3b62792e-f38b-40d5-bbbc-ca62e75ae5a0,Toys,438.67,2,2024-02-16,South America,BankTransfer,2,0,4.4,10,789.61
89656,6c11f1ad-7054-43ab-bd1b-d8403b329a0b,Sports,79.34,4,2024-01-27,South America,BankTransfer,9,0,3.0,15,269.76
89657,66308a21-2d6f-453c-befb-21d86e735e6c,Fashion,361.197,4,2023-11-05,Africa,PayPal,3,0,2.2,5,1372.55
89658,57e9fb3d-e886-4e96-9f35-609720c3635b,Sports,449.7,2,2024-02-25,Africa,PayPal,7,0,2.1,0,899.4
89659,203e93a4-7be3-494b-b588-91e84aec03c0,Electronics,286.425,3,2025-11-30,Oceania,PayPal,6,1,2.7,5,816.31
89660,c16325f2-a0b3-4fc1-99ac-fdade5fdd74b,Electronics,114.16,5,2023-07-14,Africa,PayPal,1,0,2.0,5,542.26
89661,73105f25-88f0-45a8-a893-ff430df14f28,Beauty,316.19,4,2024-04-18,South America,CreditCard,2,0,3.1,15,1075.05
89662,d1e7aaac-6fe9-4662-ac2b-f55dfbe635af,Sports,379.53,1,2024-09-02,Africa,Cash,1,0,3.2,5,360.55
89663,839f801e-1b59-495d-ab6b-02efb1f8b5f2,Automotive,316.21,1,2025-01-08,Africa,CreditCard,7,0,3.1,5,300.4
89664,981a21d4-aaac-476b-a50c-4463cd5cc656,Fashion,272.55,3,2023-04-01,Africa,PayPal,9,1,5.0,5,776.77
89665,853465a7-6c34-4942-933c-f05baba39946,Beauty,215.4,5,2025-02-15,South America,CreditCard,3,0,3.8,10,969.3
89666,dc4551f4-9c8a-43fb-9ac2-30a209310c85,Automotive,264.57,2,2025-10-25,Oceania,CreditCard,2,0,3.2,20,423.31
